"","V1","V2","V3","V4","V5"
"37",-0.616218474345738,-1.85273164906076,-0.266009847429213,0.585404401330554,0.386993161103811
"38",0.507651078264036,0.0292405950866799,0.65294555416534,-0.533734895867494,-0.525376153332543
"39",0.626540166388925,2.17436128670421,-0.414483558518637,-0.321150732164037,-1.22437037228062
"40",-0.117785097148108,-0.899424251578972,0.368352187817453,0.57123057900062,1.60748466819916
"41",0.81961435560751,1.39256002215985,-0.295133953188216,0.244627694470768,0.319256964702111
"42",-0.0332952714603931,0.206389233112601,0.0834562826130245,-0.263322631395704,0.855249446744818
"43",-1.38192726268534,0.707454486253784,1.9776094736203,0.965612372329376,1.5452665373873
"44",-1.62688073756808,-2.31290540746638,-2.34540087817553,-0.89294122513964,0.278816906993517
"45",-1.63722972393605,-1.48590056209058,-1.27812170934116,0.099323247973754,0.31231598333475
"46",-0.0669485411021943,7.8478321194216e-06,1.88411966109847,1.83397399003987,-0.442297721549102
"47",-0.6054933455486,-0.518062044803165,0.429127061016038,0.81817905221684,1.26027188000704
"48",1.60506081937258,0.0757999062858696,0.0223208689499049,-0.157264430088062,0.41799421549682
"49",1.18259772160993,0.653670446389619,-1.69548219573034,-0.639537538408108,-1.98716727481949
"50",-1.15448503949883,-0.0903246474415034,-0.294994899298613,1.2877104080871,0.330924309578246
"51",0.427714455203458,0.112508473638253,0.139456949213021,-1.41292162951979,0.0510385259423136
"52",1.48674057092928,-0.72362562399336,0.129473349743187,0.0359592760216614,-0.63681264858044
"53",0.576034757855875,-0.130090463005065,0.0240136658597788,-0.128732207568944,-0.0861491238375143
"54",-1.34118831094704,-1.64570549896565,-0.773430074871318,-0.760180764737986,-0.025793486762244
"55",-0.304577739073977,-0.381572741943916,1.30184352346227,0.406971941908415,-0.682529661348134
"56",-1.42765547020497,-0.30425802363849,-2.21607797913148,-0.285248537538243,-0.884476933596911
"57",0.719379877053372,1.29789082891198,2.16182064394497,0.444304390988237,0.265422635319087
"58",-0.899951032456197,-0.417237474549931,-0.328527964062134,-0.0328033985338893,-0.458909832640072
"59",1.34787040511591,-0.627023330439098,-0.0691839133383595,0.288458910223674,-1.31121195647344
"60",-0.432230363500002,0.598261855203156,-1.03372658101602,-0.978303313511786,1.54417582146519
"61",0.87120121577474,-0.152412966853398,-0.236655511290277,-1.01390981648512,-0.551185752258045
"62",-0.38856364915703,0.169947984864542,0.0274142420848914,0.691952284553535,1.29185709048356
"63",-0.627802344566432,-0.417893914674345,0.476312074042044,0.592253579901218,1.09135996537297
"64",1.5931668386845,2.91282201068925,1.30115837338774,-0.988237461335939,-1.81104018021773
"65",-1.14023832111932,1.40197091914885,1.5748321915996,1.18809594080263,-0.14365266952239
"66",-0.469445212978645,-0.399526864744573,0.966352992561608,-0.529295112243082,-0.961634272946289
"67",0.205727787429216,-0.111853833105449,-0.147721896839797,-1.01140045721353,-0.358778221842327
"68",1.01233742773797,-1.29570591854935,-0.274923941568473,-0.116111686266281,1.05412015097379
"69",-0.242268875142288,-0.14732522100888,-0.895542032292628,-1.29216082631604,-0.377026346017686
"70",-0.630896780050872,-1.81771207460869,-1.16169369401542,-1.82639701504013,-1.35839990350646
"71",-0.693531408282472,0.628304104176696,1.52801905569124,-0.985355735546493,0.995009432212713
"72",1.28986891918729,1.24660978455793,2.19349695642029,2.4280125572946,0.237516458951602
"73",-0.935398163568324,-0.461673724097265,-0.941742697959661,-0.0790690490987111,-1.16632890363164
"74",2.07426463411738,1.81307758664385,-0.215282384623112,-0.86373240540049,-0.0716224811511864
"75",-0.661622964166149,0.466906277414211,0.883075446784105,0.798056892166163,0.555171114390367
"76",-0.830621958505747,-1.57683859495856,-0.973815168884797,-0.0745125905148738,0.177562725073424
"77",0.630933843234725,-0.659196004128855,0.938629209147386,0.0556214620609116,-0.00238226274105343
"78",0.73061789742029,1.19468456211881,0.880634711414954,0.786067140387142,0.431762424595094
"79",0.0287160159889378,-0.00539391405240494,0.204558659109104,-0.41600827666234,-0.519420597811991
"80",0.275134444954061,-0.723810388126165,0.0383050575504534,1.06804889664311,-0.211704452107716
"81",0.109652119506234,-0.644998806447444,-0.818419546145038,0.355441748601227,1.44467959689963
"82",0.216911673398608,0.365662008483162,0.173831071956209,-0.997135472709502,-1.23293977778307
"83",-0.0593348632862053,-0.208270166241802,0.969648615012513,-0.00243026059159768,0.475796836995401
"84",-0.433079109742827,-1.34087004054925,-0.594968087918007,0.289843847620339,0.0161734389413793
"85",-0.121214070203013,0.0173011516333681,0.493560588529946,-0.11347881013639,0.451120812555354
"86",-0.66014266443193,-0.0429210275700063,0.0897011666398768,-0.891637112631851,0.39491875373761
"87",-0.0169423904995526,-0.348640558492807,-0.421466044749372,-1.76397858684616,-1.12075572579358
"88",-0.695404003246224,-0.395094480386714,0.254189862980465,0.379023415238119,-1.46845447172929
"89",1.10251615390451,-0.0778460067559131,0.745792043942664,-0.47741626906985,-0.0861672201448498
"90",-1.16548049069828,-0.813576446779265,-0.963604618131381,-0.592450854683914,-0.344478518267035
"91",-0.775389165207948,-0.734106295392598,-0.247405730536725,-0.453428056514683,-1.42130826412655
"92",-0.156778029397979,-1.71071001156059,0.601183031494328,0.228993272225401,-1.02508828001013
"93",-0.682700090303695,-0.0966099992885111,0.850143896557864,-0.854396396103293,-0.279271033124588
"94",0.146617703693955,-0.00365826743064923,-0.188469195464903,1.48587756870996,0.765504847435537
"95",-2.43602539035329,-1.4074992497344,-0.407625713744765,0.290189292467517,-1.15288665734378
"96",0.895119287810641,2.38551687057052,0.00873051127732013,-0.676018603841503,-0.68920270121289
"97",-1.43163813592152,-1.49241399791319,-0.740162282553317,-1.48881780398901,-2.62992931134576
"98",-1.20037386866256,-1.55534196499651,-1.81464778560334,-0.984873714623712,0.844399617566136
"99",0.162473153460457,-0.70861523706505,0.329859244576052,0.831579742611003,0.176219486382197
"100",-0.576881518735515,-0.0294814362538152,1.6282439141065,1.38214918151615,0.680199623306077
