"","V1","V2","V3","V4","V5","V6"
"29",4.04040345395015,2.85842454763204,3.42710973076511,-0.633371647248177,-2.44066583559254,1.03986328965398
"30",-8.33555427364956,-6.93918392456933,-5.68478038991525,1.12403062552517,0.440617193165707,1.62769616864821
"31",0.8462888549143,-0.160265737474738,1.57927553026913,0.141163648444655,-0.423990444903137,-2.10436647162271
"32",2.91759768782411,5.10027633714345,4.044820872375,-0.142000007745022,-0.583745972673504,-1.36423897160386
"33",-1.6003724893546,-3.10497244179322,-3.35264749630572,0.0293225237025812,1.91075595987428,1.21643357191832
"34",-6.05937469237846,-6.77405747543295,-5.80117472374758,0.937185180654719,0.486100203749355,-1.50863414428376
"35",-8.90981101529633,-8.5882755889466,-9.97723006600371,-1.19199642873832,-2.08549195524261,-0.993523872183216
"36",0.821110068704492,0.633950119738852,0.725181687762896,-1.24033495805908,-0.855524773545236,-2.02347459461118
"37",-6.89788648701268,-4.94080756499131,-5.15927978086083,-1.16567846908493,-0.983972816975413,-0.113851375768593
"38",1.54427374436071,2.76604940665516,2.31099803601485,-0.264371306818709,0.456342349813987,0.726341688715261
"39",4.16764117181952,4.37993004453786,4.4032951557127,0.48905431557717,0.769674745809888,0.455651615136498
"40",-0.923987895933544,-0.869577198379864,-0.909284218838009,1.65581844751231,-1.56049145530636,-0.0966148574480993
"41",4.24691793213667,3.77493183280352,5.59857977009012,-0.245626362185707,-0.795251848448939,-0.183315292533053
"42",0.886657490748795,-0.0356292748959415,-0.351343456765769,2.00017039436046,0.835276635958833,-1.53454729064249
"43",-1.48030945257091,0.842897372913381,1.29450783570668,0.069009613990161,-0.023057380799808,-1.79384028025973
"44",-13.554374299126,-12.6348620505325,-12.2694425472612,0.893960351845498,1.32264759318752,-0.0372053822172208
"45",-9.80747992659238,-9.74022469968792,-10.5881846959242,-0.17344214682106,-0.476446406301828,-0.954904689660638
"46",4.24824228312691,2.6640585495535,2.35162576863346,-1.70250314671772,0.79315789906706,1.2464778229256
"47",-2.70457238862973,-1.17051535580359,1.04194760379014,0.724401503563878,0.215459217559977,-1.64899011682492
"48",6.45638495397604,3.56094880526097,4.70147076646704,-0.0640574867008892,-0.910468282568093,-0.0020167907561303
"49",-0.899191299269379,-0.627818445969344,-0.934605015900924,1.07098136189831,-1.32556393591216,-2.20829143944708
"50",-5.14610032793678,-3.94368664957668,-4.19984738860333,0.492178046718181,1.29865934244503,0.0768034150903897
"51",1.76482590987073,2.13357271369298,1.96038209263858,0.020371509035077,-1.70815800739242,-2.31153518382665
"52",3.528563207642,4.41353321900421,3.94052946514102,0.116151708941253,0.981215013170036,0.0272234132284794
"53",1.10849290823369,0.418449382391011,0.418888318118476,0.327014126156203,-0.290582681434112,-0.658227060553823
"54",-7.80793120713779,-7.53768567965355,-6.83450607950304,-1.22182888136735,-1.05111101951064,-0.458473547326171
"55",1.48056484049374,-0.296468020433483,-1.40535531977029,0.512969705740926,-0.497689802327289,-0.938302142523999
"56",-9.17726608026013,-6.84549277496109,-8.51298832046754,0.311555558805675,0.690217080241181,-0.0598704435150874
"57",6.91724713914154,7.67818099584546,9.61614125790068,-0.153316976196528,0.206427753241644,0.597124711106108
"58",-4.05009731395061,-4.01828382382727,-3.70363734847537,0.316899147617083,0.350856237787499,0.81843589624207
"59",3.20861533353611,3.89719632766761,1.34035795289213,-0.509581317582413,1.37261518170299,1.12167121150803
"60",-1.23881114072499,-2.84627808502239,-2.86529508515089,1.39902987774007,0.194661103559271,0.0149925084899522
"61",1.88108109159555,1.65675732148825,1.60642085403801,2.11766031652809,0.150729342633344,0.488734118513887
"62",-1.10626059877957,-3.35443235429828,-0.565200140270487,0.524458601432514,-0.459571976167159,0.778167311393952
"63",-3.33106968018475,-1.56700188437049,-1.03015958272012,1.39089389865393,0.71389721338742,1.88175711569913
"64",11.651098053019,11.9059673992298,10.0116831401909,-1.50444875459212,-1.03158896727951,1.04722376205161
"65",3.1022492926484,3.55196078493636,3.40647911075674,0.222755930090487,-0.765538279525621,-0.874060290200577
"66",0.749494672768557,-1.34635626202242,-0.259966561766141,0.931304293381888,0.732938289018224,-1.88553166244806
"67",-2.11062067175312,0.484112569373182,1.13534118768846,-1.30949827958589,0.367394966375264,-0.688831497060469
"68",0.451244121018358,1.029557595672,-0.864862374849649,-0.210466197868716,0.570420132895079,-1.15185844159469
"69",-3.01706639162301,-2.6984096653763,-2.61512655011572,-0.0704360822648473,0.457405827650099,0.759407906585845
"70",-7.99650784518217,-7.37206364441387,-8.13790965333592,2.14049102043132,0.318660166766642,-0.994613138402768
"71",2.17110962897406,2.49591432397722,0.951167835863918,-1.61964581283909,-0.948602895962861,0.994905218721251
"72",10.377830069308,11.9218285528685,10.5480792151708,0.0623049553610886,1.79599709737994,-0.306353637541024
"73",-6.431000790152,-4.67848493511293,-4.25165891062285,-0.42715227146288,1.29813054200171,0.025119996909975
"74",9.71675527656699,9.05329218187081,7.42377260145143,-1.1723512794243,0.786616817150425,-0.3961217479479
"75",1.39243085505863,-0.118244766447843,0.339377175156343,1.34421382683826,0.0186362175622315,-0.274734902373222
"76",-6.63748154891882,-6.89335582842031,-7.13326774930778,-0.171894791811544,-0.980943466640254,-3.77984979204576
"77",3.15066541362515,3.41886872866712,1.93766767587998,-0.316548437399185,-0.564653807598526,-1.31806186067159
"78",7.48715744248307,5.88466344998863,5.35675036489853,0.0937578195347489,-0.17894620189299,-1.43163633002092
"79",1.61553328939143,1.42463901885951,1.31023713057265,1.27666900952126,0.688396052636177,-0.931663612471363
"80",0.418993271957658,-0.0421967958070089,0.250504302166875,-0.645189675891208,-0.196611295990702,-0.218465859213416
"81",-2.13838012807766,-3.02476654779001,-2.35456739463361,2.15141852216328,-1.39426673171975,0.732309552209949
"82",-0.293831171199586,1.76016280483525,1.75107620651852,0.223562466463879,0.588623697166532,0.168223360472625
"83",1.94310880549033,2.71473872593809,2.24488912462616,0.506789238350344,0.199376475726279,0.0237905344310272
"84",-2.82672432601634,-4.6189860236731,-4.90576863850732,-1.43907606722707,0.553907642653733,-1.05716503592448
"85",2.8498557824692,1.39087627732775,0.782008610124778,0.628696283156068,-0.603882986133909,0.88269668361839
"86",-1.13488058080481,-1.51722929811434,-1.77422537153084,-0.659699875934041,0.823015140532313,-0.469183662209591
"87",-2.20660234932427,-1.63313340725888,-0.470135530504292,-0.752413651544338,-0.395423882065816,-0.361805784808616
"88",-1.29123990695414,-1.56867146474644,-2.66576775324092,0.0829113362098314,0.202110336524441,2.24952938147105
"89",5.04482111206937,5.46427047085082,3.85666789584857,-1.96717573450492,0.346911730436748,0.603937254900814
"90",-3.80206782050426,-6.1722108705077,-4.6574161774455,-0.252357523652868,-0.445314493937584,-0.209912840008908
"91",-3.77164855129218,-1.99457456974831,-2.28346960387716,2.39428637131472,0.101382602017353,1.60717749219994
"92",-1.75892384294787,-3.01705357046848,-2.19432546603696,-1.45319202170004,2.07012100687632,-0.0979000585689351
"93",-2.29579581700377,-1.48065945568637,-0.630897872306866,0.0829206853186453,-0.617365151239379,0.634117296471098
"94",0.969511526647561,0.563611079388059,-0.631641527867571,1.2331090276984,-0.149882606263689,-1.24030125593154
"95",-9.09413503130394,-10.0689504493599,-10.0729937461475,-0.786258548271273,-0.895930089613766,-1.05500806336644
"96",4.53191709537425,5.70039793948867,6.79822756064271,1.55397720047028,1.50551035735575,1.51466964010209
"97",-7.70592333515723,-8.34244086749323,-7.78718443748902,0.720923277185152,-0.690858283740386,0.0721457919645525
"98",-9.47898486089731,-7.37453943831814,-9.16944598167106,0.99388603685509,1.18301503477746,0.681075395777541
"99",-0.699344229123071,-0.469826428777784,-1.09969758796654,-0.26928721781,-0.229424688684475,-0.545061026038776
"100",1.43716427664511,1.29912300151746,0.985908207281789,-1.30179126084568,-1.69470860889071,-1.96737587145042
